bldg_id,County,ASHRAE IECC Climate Zone 2004,Occupants,Vintage,Bedrooms,Floor Area SqFt,Geometry Stories,Geometry Garage,Windows,Window Areas,Infiltration,Lighting,Insulation Foundation Wall,Insulation Wall,Insulation Ceiling,Insulation Roof,Insulation Floor,Insulation Rim Joist,HVAC Heating Fuel,HVAC Heating Efficiency,HVAC Cooling Efficiency,Usage Level,Roof Material,Cooling Setpoint,Heating Setpoint,Dishwasher,Cooking Range,Plug Loads,Clothes Dryer,Clothes Washer,Refrigerator,Water Heater Efficiency,Hot Water Fixtures
450633,G0600530,3C,8,1970s,2,1228,1,1 Car,"Double, Clear, Metal, Air, Exterior Clear Storm",F18 B18 L18 R18,50 ACH50,100% LED,Uninsulated,"Wood Stud, R-7",R-13,"Unfinished, Uninsulated",Uninsulated,Uninsulated,Electricity,"Electric Furnace, 100% AFUE","AC, SEER 15",Medium,"Asphalt Shingles, Medium",75F,75F,290 Rated kWh,Electric Induction,94%,Electric,EnergyStar,EF 17.6,Electric Premium,100% Usage
155873,G0600530,3C,3,1960s,4,1698,1,2 Car,"Double, Clear, Non-metal, Air",F15 B15 L15 R15,25 ACH50,100% Incandescent,Uninsulated,"Wood Stud, Uninsulated",R-13,"Unfinished, Uninsulated",Uninsulated,Uninsulated,Natural Gas,"Fuel Furnace, 92.5% AFUE","AC, SEER 13",Low,Composition Shingles,78F,68F,318 Rated kWh,Gas,94%,Gas,EnergyStar,EF 17.6,Natural Gas Premium,50% Usage
207427,G0600530,3C,2,1940s,4,3310,1,None,"Double, Clear, Metal, Air",F9 B9 L9 R9,15 ACH50,100% LED,Uninsulated,"Wood Stud, Uninsulated",None,"Finished, R-30",Uninsulated,Uninsulated,Natural Gas,"Fuel Furnace, 92.5% AFUE","AC, SEER 13",Medium,Composition Shingles,75F,65F,290 Rated kWh,Gas,94%,Electric,Standard,EF 10.5,Natural Gas Premium,100% Usage
141492,G0600530,3C,1,1990s,3,1698,1,None,"Double, Clear, Metal, Air",F9 B9 L9 R9,20 ACH50,100% CFL,None,"Wood Stud, R-11",None,"Finished, R-30",None,None,Natural Gas,"Fuel Furnace, 92.5% AFUE","AC, SEER 13",Low,Composition Shingles,80F,75F,318 Rated kWh,Gas,94%,Electric,Standard,EF 17.6,Electric Standard,50% Usage
405019,G0600530,3C,5,1960s,3,1698,2,2 Car,"Double, Clear, Non-metal, Air",F12 B12 L12 R12,10 ACH50,100% LED,None,"Wood Stud, Uninsulated",None,"Finished, R-30",None,None,Electricity,"Electric Baseboard, 100% Efficiency","AC, SEER 13",Medium,Composition Shingles,60F,70F,290 Rated kWh,Electric Resistance,94%,Gas,EnergyStar,EF 19.9,Natural Gas Premium,100% Usage
454303,G0600010,3C,2,1970s,3,1698,2,None,"Double, Clear, Metal, Air",F15 B15 L15 R15,8 ACH50,100% LED,Uninsulated,"Wood Stud, Uninsulated",None,"Finished, R-30",Uninsulated,Uninsulated,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 13",Medium,"Asphalt Shingles, Medium",75F,68F,290 Rated kWh,Electric Induction,94%,Gas,Standard,EF 10.5,Natural Gas Standard,100% Usage
191707,G0600010,3C,5,<1940,3,1228,1,1 Car,"Single, Clear, Non-metal",F12 B12 L12 R12,30 ACH50,100% Incandescent,Uninsulated,"Wood Stud, Uninsulated",R-13,"Unfinished, Uninsulated",Uninsulated,Uninsulated,Natural Gas,"Fuel Furnace, 92.5% AFUE","AC, SEER 13",Medium,"Asphalt Shingles, Medium",78F,72F,290 Rated kWh,Gas,94%,Electric,EnergyStar,EF 17.6,Natural Gas Standard,100% Usage
323807,G0600010,3C,4,2000s,3,2179,1,2 Car,"Double, Clear, Metal, Air",F9 B9 L9 R9,3 ACH50,100% LED,None,"Wood Stud, R-11",R-38,"Unfinished, Uninsulated",None,None,Natural Gas,"Fuel Furnace, 92.5% AFUE","AC, SEER 13",High,"Tile, Clay or Ceramic",78F,72F,290 Rated kWh,Gas,94%,Electric,Standard,EF 19.9,Natural Gas Standard,200% Usage
488704,G0600010,3C,4,1940s,4,2179,2,None,"Double, Clear, Non-metal, Air, Exterior Clear Storm",F9 B9 L9 R9,15 ACH50,100% Incandescent,Uninsulated,"Wood Stud, Uninsulated",R-30,"Unfinished, Uninsulated",Uninsulated,Uninsulated,Electricity,"Electric Baseboard, 100% Efficiency",None,High,"Asphalt Shingles, Medium",75F,60F,290 Rated kWh,Gas,94%,Electric,Standard,EF 19.9,Electric Standard,200% Usage
316502,G0600010,3C,8,1950s,4,1698,1,2 Car,"Double, Clear, Non-metal, Air",F9 B9 L9 R9,8 ACH50,100% CFL,None,"Wood Stud, Uninsulated",None,"Finished, R-38",None,None,Natural Gas,"Fuel Furnace, 76% AFUE","AC, SEER 15",Medium,Wood Shingles,72F,75F,None,Gas,94%,Electric,EnergyStar,EF 19.9,Electric Standard,100% Usage
309622,G0600010,3C,3,1980s,3,2179,1,None,"Double, Low-E, Non-metal, Air, M-Gain",F15 B15 L15 R15,10 ACH50,100% Incandescent,Uninsulated,"Wood Stud, R-11",None,"Finished, R-49",Ceiling R-19,Uninsulated,Natural Gas,"Fuel Furnace, 80% AFUE",None,Low,"Tile, Concrete",78F,70F,290 Rated kWh,Gas,94%,Gas,Standard,EF 17.6,Natural Gas Premium,50% Usage
217301,G0600430,4B,2,2010s,3,1228,1,None,"Double, Low-E, Non-metal, Air, M-Gain",F18 B18 L18 R18,10 ACH50,100% CFL,Uninsulated,"Wood Stud, R-11",R-30,"Unfinished, Uninsulated",Uninsulated,Uninsulated,Natural Gas,"Fuel Furnace, 76% AFUE","AC, SEER 15",Medium,"Tile, Clay or Ceramic",72F,70F,318 Rated kWh,Gas,94%,Electric,EnergyStar,EF 17.6,Natural Gas Premium,100% Usage
153614,G0600430,4B,1,1950s,3,1698,2,None,"Double, Clear, Non-metal, Air, Exterior Clear Storm",F12 B12 L12 R12,10 ACH50,100% Incandescent,None,"Wood Stud, Uninsulated",R-13,"Unfinished, Uninsulated",None,None,Natural Gas,"Fuel Furnace, 92.5% AFUE","AC, SEER 13",Medium,Composition Shingles,72F,70F,318 Rated kWh,Gas,94%,Gas,Standard,EF 17.6,Natural Gas Standard,100% Usage
184162,G0600430,4B,2,2000s,3,1228,1,None,"Double, Low-E, Non-metal, Air, M-Gain",F18 B18 L18 R18,15 ACH50,100% LED,Uninsulated,"Wood Stud, R-11",R-30,"Unfinished, Uninsulated",Ceiling R-19,Uninsulated,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 15",Medium,"Metal, Dark",75F,72F,290 Rated kWh,Gas,94%,Electric,EnergyStar,EF 17.6,Natural Gas Standard,100% Usage
259390,G0600430,4B,1,1940s,3,1228,1,1 Car,"Single, Clear, Metal",F30 B30 L30 R30,25 ACH50,100% Incandescent,Uninsulated,"Wood Stud, Uninsulated",None,"Finished, R-13",Uninsulated,Uninsulated,Natural Gas,"Fuel Furnace, 92.5% AFUE","AC, SEER 13",Medium,Composition Shingles,78F,70F,318 Rated kWh,Gas,94%,Gas,Standard,EF 17.6,Natural Gas Standard,100% Usage
136254,G0600430,4B,4,1980s,3,1698,1,2 Car,"Double, Clear, Non-metal, Air",F12 B12 L12 R12,8 ACH50,100% LED,None,"Wood Stud, R-11",R-19,"Unfinished, Uninsulated",None,None,Natural Gas,"Fuel Furnace, 92.5% AFUE","AC, SEER 13",High,Composition Shingles,76F,60F,318 Rated kWh,Electric Resistance,94%,Gas,EnergyStar,EF 19.9,Natural Gas Premium,200% Usage
124481,G0600430,4B,2,1960s,3,1228,1,None,"Double, Clear, Metal, Air, Exterior Clear Storm",F15 B15 L15 R15,40 ACH50,100% CFL,None,"Wood Stud, Uninsulated",R-13,"Unfinished, Uninsulated",None,None,Electricity,"Electric Baseboard, 100% Efficiency","AC, SEER 13",Medium,"Asphalt Shingles, Medium",72F,67F,318 Rated kWh,Electric Resistance,94%,Electric,Standard,EF 19.9,Electric Standard,100% Usage
393559,G0600230,4C,6,1960s,3,2678,1,None,"Double, Clear, Non-metal, Air",F12 B12 L12 R12,40 ACH50,100% Incandescent,Uninsulated,"Wood Stud, Uninsulated",R-7,"Unfinished, Uninsulated",Uninsulated,Uninsulated,Natural Gas,"Fuel Furnace, 92.5% AFUE","Room AC, EER 10.7",High,Composition Shingles,70F,65F,None,Gas,94%,Electric,Standard,EF 15.9,Natural Gas Premium,200% Usage
450221,G0600230,4C,1,1950s,2,634,1,None,"Single, Clear, Metal",F12 B12 L12 R12,30 ACH50,100% LED,Uninsulated,"Wood Stud, Uninsulated",R-7,"Unfinished, Uninsulated",Uninsulated,Uninsulated,Natural Gas,"Fuel Furnace, 92.5% AFUE",None,High,Composition Shingles,70F,62F,None,Gas,94%,Gas,Standard,EF 10.2,Natural Gas Tankless,200% Usage
269383,G0600230,4C,5,1990s,4,2179,1,None,"Double, Clear, Non-metal, Air",F15 B15 L15 R15,4 ACH50,100% LED,None,"Wood Stud, R-19",R-30,"Unfinished, Uninsulated",None,None,Natural Gas,"Fuel Furnace, 76% AFUE",None,Medium,Composition Shingles,72F,68F,318 Rated kWh,Gas,94%,Electric,EnergyStar,EF 19.9,Natural Gas Standard,100% Usage
244219,G0600230,4C,3,1950s,3,1228,1,None,"Double, Clear, Non-metal, Air",F18 B18 L18 R18,20 ACH50,100% LED,Uninsulated,"Wood Stud, Uninsulated",R-13,"Unfinished, Uninsulated",Uninsulated,Uninsulated,Natural Gas,"Fuel Furnace, 80% AFUE",None,Medium,Composition Shingles,67F,72F,None,Gas,94%,None,None,EF 17.6,Natural Gas Premium,100% Usage
437987,G0600230,4C,4,1990s,3,881,1,1 Car,"Single, Clear, Metal",F9 B9 L9 R9,10 ACH50,100% CFL,Uninsulated,"Wood Stud, R-11",None,"Finished, R-30",Ceiling R-19,Uninsulated,Natural Gas,"Fuel Furnace, 80% AFUE",None,Low,Composition Shingles,68F,65F,None,Gas,94%,Electric,Standard,EF 19.9,Natural Gas Standard,50% Usage
162232,G0600230,4C,2,1990s,1,1228,2,1 Car,"Double, Clear, Metal, Air",F15 B15 L15 R15,15 ACH50,100% CFL,Uninsulated,"Wood Stud, R-11",None,"Finished, R-13",Ceiling R-19,Uninsulated,Natural Gas,"Fuel Furnace, 76% AFUE","AC, SEER 13",Medium,"Tile, Concrete",60F,68F,318 Rated kWh,Gas,94%,Electric,Standard,EF 19.9,Natural Gas Premium,100% Usage
196719,G0600410,3C,2,1970s,3,2678,1,None,"Double, Clear, Non-metal, Air",F9 B9 L9 R9,15 ACH50,100% CFL,None,"Wood Stud, R-7",R-13,"Unfinished, Uninsulated",None,None,Electricity,"ASHP, SEER 13, 7.7 HSPF",Ducted Heat Pump,Medium,Composition Shingles,75F,70F,318 Rated kWh,Electric Resistance,94%,Gas,EnergyStar,EF 17.6,Natural Gas Standard,100% Usage
79581,G0600410,3C,4,1960s,3,1698,1,2 Car,"Double, Low-E, Non-metal, Air, M-Gain",F9 B9 L9 R9,5 ACH50,100% CFL,Uninsulated,"Wood Stud, Uninsulated",None,"Finished, R-30",Uninsulated,Uninsulated,Natural Gas,"Fuel Furnace, 76% AFUE","AC, SEER 13",High,"Asphalt Shingles, Medium",80F,75F,318 Rated kWh,Electric Resistance,94%,Gas,Standard,EF 17.6,Natural Gas Standard,200% Usage
475799,G0600410,3C,3,1970s,4,2678,1,2 Car,"Double, Clear, Non-metal, Air",F12 B12 L12 R12,15 ACH50,100% LED,None,"Wood Stud, R-7",None,"Finished, R-30",None,None,Electricity,"Electric Furnace, 100% AFUE","AC, SEER 13",High,Slate,80F,67F,290 Rated kWh,Electric Resistance,94%,Electric,Standard,EF 21.9,Natural Gas Tankless,200% Usage
113293,G0600410,3C,2,1960s,2,1228,2,1 Car,"Double, Clear, Non-metal, Air",F12 B12 L12 R12,8 ACH50,100% Incandescent,Uninsulated,"Wood Stud, Uninsulated",None,"Finished, R-38",Uninsulated,Uninsulated,Natural Gas,"Fuel Furnace, 92.5% AFUE","AC, SEER 13",High,Composition Shingles,65F,65F,318 Rated kWh,Gas,94%,Gas,EnergyStar,EF 17.6,Natural Gas Standard,200% Usage
250422,G0600410,3C,2,1950s,3,1228,1,1 Car,"Double, Clear, Non-metal, Air",F9 B9 L9 R9,15 ACH50,100% CFL,Uninsulated,"Wood Stud, Uninsulated",None,"Finished, R-19",Uninsulated,Uninsulated,Natural Gas,"Fuel Furnace, 92.5% AFUE","AC, SEER 15",Low,"Asphalt Shingles, Medium",70F,67F,290 Rated kWh,Gas,94%,Gas,EnergyStar,EF 17.6,Natural Gas Standard,50% Usage
403343,G0600410,3C,3,<1940,3,2179,1,None,"Double, Low-E, Non-metal, Air, M-Gain",F30 B30 L30 R30,15 ACH50,100% LED,Uninsulated,"Wood Stud, Uninsulated",None,"Finished, R-30",Uninsulated,Uninsulated,Natural Gas,"Fuel Furnace, 92.5% AFUE","AC, SEER 13",Low,Composition Shingles,78F,65F,318 Rated kWh,Gas,94%,Electric,Standard,EF 19.9,Natural Gas Premium,50% Usage
413963,G0600870,3C,3,1940s,3,1698,1,None,"Double, Low-E, Non-metal, Air, M-Gain",F9 B9 L9 R9,10 ACH50,100% CFL,None,"Wood Stud, Uninsulated",R-13,"Unfinished, Uninsulated",None,None,Natural Gas,"Fuel Furnace, 92.5% AFUE","AC, SEER 13",Medium,"Asphalt Shingles, Medium",75F,75F,290 Rated kWh,Gas,94%,Gas,Standard,EF 17.6,Natural Gas Tankless,100% Usage
397508,G0600870,3C,3,1950s,3,1698,2,2 Car,"Single, Clear, Non-metal",F12 B12 L12 R12,15 ACH50,100% LED,Uninsulated,"Wood Stud, Uninsulated",None,"Finished, R-7",Uninsulated,Uninsulated,Natural Gas,"Fuel Furnace, 92.5% AFUE","AC, SEER 15",Low,Composition Shingles,75F,70F,290 Rated kWh,Electric Resistance,94%,Gas,EnergyStar,EF 19.9,Natural Gas Premium,50% Usage
284564,G0600870,3C,2,1980s,5,2678,2,2 Car,"Double, Clear, Metal, Air",F12 B12 L12 R12,25 ACH50,100% LED,None,"Wood Stud, R-19",None,"Finished, R-13",None,None,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 10",Medium,"Metal, Dark",68F,70F,290 Rated kWh,Gas,94%,Gas,Standard,EF 19.9,Natural Gas Premium,100% Usage
137122,G0600870,3C,5,1980s,3,1228,2,1 Car,"Double, Clear, Metal, Air",F9 B9 L9 R9,20 ACH50,100% Incandescent,Uninsulated,"Wood Stud, R-11",R-19,"Unfinished, Uninsulated",Ceiling R-19,Uninsulated,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 10",Low,Composition Shingles,76F,68F,290 Rated kWh,Gas,94%,Gas,EnergyStar,EF 15.9,Natural Gas Standard,50% Usage
141613,G0600870,3C,6,1960s,3,1698,1,2 Car,"Double, Clear, Non-metal, Air",F15 B15 L15 R15,7 ACH50,100% LED,Uninsulated,"Wood Stud, Uninsulated",None,"Finished, R-30",Uninsulated,Uninsulated,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 13",Medium,Composition Shingles,72F,68F,290 Rated kWh,Electric Resistance,94%,Gas,Standard,EF 15.9,Natural Gas Premium,100% Usage
163513,G0600870,3C,3,1990s,3,881,1,1 Car,"Double, Clear, Metal, Air",F9 B9 L9 R9,15 ACH50,100% CFL,None,"Wood Stud, R-11",None,"Finished, R-19",None,None,Natural Gas,"Fuel Furnace, 92.5% AFUE","AC, SEER 15",Low,Composition Shingles,76F,65F,290 Rated kWh,Gas,94%,Gas,EnergyStar,EF 17.6,Natural Gas Premium,50% Usage
209710,G0600110,3B,2,1950s,5,634,1,1 Car,"Double, Clear, Metal, Air",F12 B12 L12 R12,20 ACH50,100% Incandescent,None,"Brick, 12-in, 3-wythe, Uninsulated",None,"Finished, R-13",None,None,Natural Gas,"Fuel Furnace, 92.5% AFUE","AC, SEER 13",High,Composition Shingles,76F,75F,None,Gas,94%,Gas,Standard,EF 17.6,Natural Gas Standard,200% Usage
535942,G0600110,3B,2,2000s,4,3310,2,2 Car,"Double, Clear, Metal, Air",F12 B12 L12 R12,4 ACH50,100% CFL,None,"Wood Stud, R-11",None,"Finished, R-7",None,None,Natural Gas,"Fuel Furnace, 80% AFUE",None,Medium,"Tile, Concrete",76F,65F,318 Rated kWh,Gas,94%,Electric,EnergyStar,EF 17.6,Natural Gas Standard,100% Usage
506866,G0600110,3B,2,1970s,3,2179,1,2 Car,"Double, Clear, Metal, Air",F12 B12 L12 R12,40 ACH50,100% LED,None,"Wood Stud, R-7",None,"Finished, R-19",None,None,Natural Gas,"Fuel Furnace, 80% AFUE",None,High,Composition Shingles,70F,65F,290 Rated kWh,Gas,94%,Gas,EnergyStar,EF 15.9,Natural Gas Premium,200% Usage
131365,G0600110,3B,2,1970s,3,1228,1,1 Car,"Single, Clear, Metal",F12 B12 L12 R12,5 ACH50,100% CFL,Uninsulated,"Wood Stud, Uninsulated",R-19,"Unfinished, Uninsulated",Uninsulated,Uninsulated,Natural Gas,"Fuel Furnace, 92.5% AFUE","AC, SEER 15",Medium,"Asphalt Shingles, Medium",76F,68F,318 Rated kWh,Electric Resistance,94%,Gas,EnergyStar,EF 10.5,Natural Gas Standard,100% Usage
359171,G0600110,3B,3,1970s,2,1228,1,None,"Triple, Low-E, Non-metal, Air, L-Gain",F15 B15 L15 R15,40 ACH50,100% LED,None,"Wood Stud, R-7",None,"Finished, R-19",None,None,Electricity,"ASHP, SEER 15, 8.5 HSPF",Ducted Heat Pump,Medium,Composition Shingles,70F,62F,None,Electric Resistance,94%,Gas,Standard,EF 15.9,Natural Gas Standard,100% Usage
92233,G0600110,3B,3,<1940,4,1698,1,None,"Single, Clear, Non-metal",F12 B12 L12 R12,25 ACH50,100% Incandescent,Uninsulated,"Wood Stud, Uninsulated",R-19,"Unfinished, Uninsulated",Uninsulated,Uninsulated,Electricity,"Electric Baseboard, 100% Efficiency","Room AC, EER 12.0",Medium,"Asphalt Shingles, Medium",78F,72F,290 Rated kWh,Electric Resistance,94%,Electric,EnergyStar,EF 19.9,Natural Gas Standard,100% Usage
471186,G0600310,3B,5,1940s,3,881,1,None,"Single, Clear, Metal, Exterior Clear Storm",F9 B9 L9 R9,15 ACH50,100% Incandescent,None,"Wood Stud, Uninsulated",R-30,"Unfinished, Uninsulated",None,None,Natural Gas,"Fuel Furnace, 80% AFUE",None,Medium,Composition Shingles,60F,80F,None,Gas,94%,Gas,Standard,EF 19.9,Electric Standard,100% Usage
116291,G0600310,3B,1,1980s,2,1228,1,None,"Double, Clear, Non-metal, Air",F15 B15 L15 R15,6 ACH50,100% CFL,None,"Wood Stud, R-11",None,"Finished, R-38",None,None,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 13",Medium,"Metal, Dark",72F,70F,290 Rated kWh,Gas,94%,Electric,EnergyStar,EF 17.6,Natural Gas Standard,100% Usage
158018,G0600310,3B,5,1970s,2,881,1,None,"Double, Clear, Metal, Air",F12 B12 L12 R12,15 ACH50,100% LED,None,"Wood Stud, Uninsulated",None,"Finished, R-30",None,None,Natural Gas,"Fuel Furnace, 92.5% AFUE","AC, SEER 15",Medium,Composition Shingles,70F,70F,290 Rated kWh,Gas,94%,Electric,Standard,EF 17.6,Natural Gas Premium,100% Usage
480131,G0600310,3B,4,1980s,5,2678,1,None,"Double, Clear, Metal, Air",F15 B15 L15 R15,15 ACH50,100% LED,Uninsulated,"Wood Stud, R-11",None,"Finished, R-38",Ceiling R-19,Uninsulated,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 13",Low,Wood Shingles,80F,62F,290 Rated kWh,Electric Resistance,94%,Electric,Standard,EF 19.9,Natural Gas Tankless,50% Usage
17355,G0600310,3B,2,1970s,3,1698,2,2 Car,"Double, Clear, Non-metal, Air",F12 B12 L12 R12,20 ACH50,100% CFL,None,"Wood Stud, R-7",R-13,"Unfinished, Uninsulated",None,None,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 13",High,Composition Shingles,75F,67F,290 Rated kWh,Gas,94%,Electric,Standard,EF 17.6,Natural Gas Standard,200% Usage
31394,G0600310,3B,1,1970s,4,1228,1,1 Car,"Single, Clear, Metal",F9 B9 L9 R9,20 ACH50,100% LED,None,"Wood Stud, R-7",R-30,"Unfinished, Uninsulated",None,None,Natural Gas,"Fuel Furnace, 92.5% AFUE",None,Low,"Tile, Clay or Ceramic",72F,72F,290 Rated kWh,Electric Resistance,94%,Gas,Standard,EF 6.7,Natural Gas Standard,50% Usage
467698,G0601130,3B,2,<1940,3,2179,2,1 Car,"Double, Clear, Non-metal, Air",F15 B15 L15 R15,40 ACH50,100% LED,Uninsulated,"Wood Stud, Uninsulated",None,"Finished, R-30",Uninsulated,Uninsulated,Electricity,"Electric Baseboard, 100% Efficiency","Room AC, EER 10.7",Low,Composition Shingles,72F,78F,290 Rated kWh,Gas,94%,Electric,Standard,EF 19.9,Electric Premium,50% Usage
19674,G0601130,3B,4,1970s,4,1698,1,2 Car,"Single, Clear, Non-metal, Exterior Clear Storm",F9 B9 L9 R9,50 ACH50,100% CFL,Uninsulated,"Wood Stud, R-7",R-13,"Unfinished, Uninsulated",Uninsulated,Uninsulated,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 10",Medium,Composition Shingles,75F,70F,318 Rated kWh,Electric Resistance,94%,Gas,EnergyStar,EF 17.6,Natural Gas Standard,100% Usage
211859,G0601130,3B,4,1950s,4,2179,2,None,"Double, Clear, Non-metal, Air",F15 B15 L15 R15,20 ACH50,100% LED,None,"Wood Stud, Uninsulated",None,"Finished, R-19",Uninsulated,None,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 13",Low,"Asphalt Shingles, Medium",76F,70F,318 Rated kWh,Gas,94%,Electric,Standard,EF 17.6,Natural Gas Standard,50% Usage
119901,G0601130,3B,1,1960s,3,1698,2,2 Car,"Single, Clear, Non-metal",F15 B15 L15 R15,30 ACH50,100% LED,None,"Wood Stud, Uninsulated",None,"Finished, R-49",None,None,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 10",Medium,Composition Shingles,75F,67F,290 Rated kWh,Gas,94%,Gas,EnergyStar,EF 19.9,Natural Gas Premium,100% Usage
255121,G0601130,3B,4,1970s,5,1228,1,None,"Double, Clear, Non-metal, Air",F12 B12 L12 R12,20 ACH50,100% LED,None,"Wood Stud, R-7",R-13,"Unfinished, Uninsulated",None,None,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 15",Medium,"Asphalt Shingles, Medium",75F,68F,318 Rated kWh,Electric Resistance,94%,None,None,EF 19.9,Natural Gas Standard,100% Usage
416201,G0601130,3B,2,1970s,3,1698,1,None,"Double, Clear, Metal, Air",F12 B12 L12 R12,20 ACH50,100% Incandescent,None,"Wood Stud, Uninsulated",R-30,"Unfinished, Uninsulated",None,None,Natural Gas,"Fuel Furnace, 92.5% AFUE","AC, SEER 13",High,"Asphalt Shingles, Medium",78F,68F,318 Rated kWh,Electric Resistance,94%,Gas,Standard,EF 19.9,Natural Gas Standard,200% Usage
497998,G0600630,5B,10+,2000s,5,2678,1,3 Car,"Double, Low-E, Non-metal, Air, M-Gain",F9 B9 L9 R9,10 ACH50,100% CFL,Uninsulated,"Wood Stud, R-11",R-38,"Unfinished, Uninsulated",Uninsulated,Uninsulated,Electricity,"ASHP, SEER 15, 8.5 HSPF",Ducted Heat Pump,High,"Tile, Concrete",75F,70F,None,Electric Resistance,94%,Gas,Standard,EF 19.9,Natural Gas Standard,200% Usage
520233,G0600630,5B,4,1950s,3,1228,1,None,"Single, Clear, Non-metal",F15 B15 L15 R15,25 ACH50,100% LED,Uninsulated,"Wood Stud, Uninsulated",R-13,"Unfinished, Uninsulated",Uninsulated,Uninsulated,Natural Gas,"Fuel Furnace, 80% AFUE",None,Medium,Composition Shingles,76F,65F,290 Rated kWh,Gas,94%,Gas,EnergyStar,EF 17.6,Natural Gas Premium,100% Usage
461020,G0600630,5B,2,2000s,4,2179,2,2 Car,"Triple, Low-E, Non-metal, Air, L-Gain",F9 B9 L9 R9,10 ACH50,100% LED,None,"Wood Stud, R-19",R-30,"Unfinished, Uninsulated",None,None,Electricity,"Electric Baseboard, 100% Efficiency","AC, SEER 13",Medium,Composition Shingles,68F,60F,318 Rated kWh,Electric Resistance,94%,Gas,EnergyStar,EF 19.9,Propane Standard,100% Usage
31926,G0600630,5B,2,2000s,3,1698,1,2 Car,"Double, Low-E, Non-metal, Air, M-Gain",F12 B12 L12 R12,6 ACH50,100% CFL,Uninsulated,"Wood Stud, R-11",R-30,"Unfinished, Uninsulated",Ceiling R-19,Uninsulated,Electricity,"ASHP, SEER 13, 7.7 HSPF",Ducted Heat Pump,Medium,Composition Shingles,72F,70F,318 Rated kWh,Electric Resistance,94%,Electric,EnergyStar,EF 17.6,Natural Gas Premium,100% Usage
296032,G0600630,5B,2,1950s,3,1228,1,None,"Double, Low-E, Non-metal, Air, M-Gain",F12 B12 L12 R12,6 ACH50,100% Incandescent,Uninsulated,"Wood Stud, Uninsulated",R-13,"Unfinished, Uninsulated",Uninsulated,Uninsulated,Electricity,"Electric Baseboard, 100% Efficiency","Room AC, EER 10.7",Medium,Composition Shingles,70F,60F,318 Rated kWh,Electric Resistance,94%,Gas,Standard,EF 21.9,Natural Gas Tankless,100% Usage
166121,G0600630,5B,2,2000s,3,1698,1,1 Car,"Double, Low-E, Non-metal, Air, M-Gain",F9 B9 L9 R9,8 ACH50,100% Incandescent,None,"Wood Stud, R-11",None,"Finished, R-30",None,None,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 13",Medium,"Tile, Clay or Ceramic",75F,68F,290 Rated kWh,Gas,94%,Gas,EnergyStar,EF 17.6,Natural Gas Standard,100% Usage
542131,G0600910,5B,2,1950s,3,1228,1,None,"Double, Low-E, Non-metal, Air, M-Gain",F15 B15 L15 R15,10 ACH50,100% LED,Uninsulated,"Wood Stud, Uninsulated",None,"Finished, R-49",Uninsulated,Uninsulated,Natural Gas,"Fuel Furnace, 80% AFUE",None,Medium,Composition Shingles,68F,68F,290 Rated kWh,Gas,94%,Gas,EnergyStar,EF 19.9,Natural Gas Standard,100% Usage
470594,G0600290,3B,3,2010s,3,1698,2,None,"Double, Low-E, Non-metal, Air, M-Gain",F9 B9 L9 R9,6 ACH50,100% LED,None,"Wood Stud, R-11",None,"Finished, R-30",None,None,Natural Gas,"Fuel Furnace, 92.5% AFUE","AC, SEER 15",High,Composition Shingles,75F,68F,290 Rated kWh,Gas,94%,Electric,EnergyStar,EF 19.9,Natural Gas Standard,200% Usage
325190,G0600290,3B,1,1970s,3,2179,2,2 Car,"Double, Clear, Non-metal, Air",F18 B18 L18 R18,10 ACH50,100% LED,Uninsulated,"Wood Stud, R-7",None,"Finished, R-13",Uninsulated,Uninsulated,Electricity,"Electric Furnace, 100% AFUE","AC, SEER 13",High,"Asphalt Shingles, Medium",72F,72F,290 Rated kWh,Electric Resistance,94%,Electric,Standard,EF 17.6,Natural Gas Standard,200% Usage
303037,G0600290,3B,5,1970s,3,1698,1,None,"Single, Clear, Metal",F6 B6 L6 R6,15 ACH50,100% CFL,None,"Wood Stud, Uninsulated",None,"Finished, R-30",None,None,Natural Gas,"Fuel Furnace, 80% AFUE","AC, SEER 10",High,"Asphalt Shingles, Medium",75F,70F,318 Rated kWh,Electric Resistance,94%,Gas,Standard,EF 17.6,Natural Gas Tankless,200% Usage
